Reconstruction Loss: 0.025820687413215637, KLD Loss: -22.860761642456055
Reconstruction Loss: 0.024755900725722313, KLD Loss: -23.565692901611328
Reconstruction Loss: 0.024080021306872368, KLD Loss: -20.59857940673828
Reconstruction Loss: 0.028805844485759735, KLD Loss: -21.022809982299805
Reconstruction Loss: 0.024312227964401245, KLD Loss: -21.816240310668945
Reconstruction Loss: 0.02372485212981701, KLD Loss: -19.703777313232422
Reconstruction Loss: 0.02507222816348076, KLD Loss: -22.400836944580078
Reconstruction Loss: 0.025159252807497978, KLD Loss: -22.756973266601562
Reconstruction Loss: 0.02497856877744198, KLD Loss: -20.957237243652344
Reconstruction Loss: 0.02354314737021923, KLD Loss: -21.001955032348633
Reconstruction Loss: 0.023292437195777893, KLD Loss: -20.60972023010254
Reconstruction Loss: 0.025698473677039146, KLD Loss: -20.539880752563477
Reconstruction Loss: 0.023577501997351646, KLD Loss: -21.508207321166992
Reconstruction Loss: 0.025916216894984245, KLD Loss: -19.993690490722656
Reconstruction Loss: 0.02634003572165966, KLD Loss: -20.717945098876953
Reconstruction Loss: 0.023620730265975, KLD Loss: -22.579856872558594
Reconstruction Loss: 0.023643938824534416, KLD Loss: -21.081541061401367
Reconstruction Loss: 0.023541200906038284, KLD Loss: -18.851625442504883
Reconstruction Loss: 0.02522692084312439, KLD Loss: -23.98724937438965
Reconstruction Loss: 0.024777468293905258, KLD Loss: -21.748685836791992
Reconstruction Loss: 0.024920007213950157, KLD Loss: -20.10422706604004
Reconstruction Loss: 0.02674899622797966, KLD Loss: -21.119680404663086
Reconstruction Loss: 0.025262003764510155, KLD Loss: -21.785926818847656
Reconstruction Loss: 0.0237965639680624, KLD Loss: -22.456777572631836
Reconstruction Loss: 0.02397271804511547, KLD Loss: -21.645732879638672
Reconstruction Loss: 0.024601837620139122, KLD Loss: -19.639904022216797
Reconstruction Loss: 0.025792479515075684, KLD Loss: -23.735340118408203
Reconstruction Loss: 0.02220587059855461, KLD Loss: -22.435317993164062
Reconstruction Loss: 0.025447722524404526, KLD Loss: -21.7032470703125
Reconstruction Loss: 0.021771591156721115, KLD Loss: -23.5196475982666
Reconstruction Loss: 0.024100227281451225, KLD Loss: -21.10685920715332
Reconstruction Loss: 0.025291122496128082, KLD Loss: -21.306617736816406
Reconstruction Loss: 0.024444207549095154, KLD Loss: -21.660625457763672
Reconstruction Loss: 0.024874787777662277, KLD Loss: -19.040746688842773
Reconstruction Loss: 0.02758166193962097, KLD Loss: -22.61594009399414
Reconstruction Loss: 0.022991053760051727, KLD Loss: -20.96223258972168
Reconstruction Loss: 0.02436286211013794, KLD Loss: -19.99870491027832
Reconstruction Loss: 0.022297328338027, KLD Loss: -19.708412170410156
Reconstruction Loss: 0.02483757957816124, KLD Loss: -19.598220825195312
Reconstruction Loss: 0.028597190976142883, KLD Loss: -21.726390838623047
Reconstruction Loss: 0.024391284212470055, KLD Loss: -21.680994033813477
Reconstruction Loss: 0.025321459397673607, KLD Loss: -20.325645446777344
Reconstruction Loss: 0.023268193006515503, KLD Loss: -18.285493850708008
Reconstruction Loss: 0.025552045553922653, KLD Loss: -20.425168991088867
Reconstruction Loss: 0.024072347208857536, KLD Loss: -19.081087112426758
Reconstruction Loss: 0.025020133703947067, KLD Loss: -21.161666870117188
Reconstruction Loss: 0.02440180443227291, KLD Loss: -22.77011489868164
Reconstruction Loss: 0.023641955107450485, KLD Loss: -21.64000129699707
Reconstruction Loss: 0.025331860408186913, KLD Loss: -20.168201446533203
Reconstruction Loss: 0.021412065252661705, KLD Loss: -23.083541870117188
Reconstruction Loss: 0.02611849084496498, KLD Loss: -19.781837463378906
Reconstruction Loss: 0.023014646023511887, KLD Loss: -20.954364776611328
Reconstruction Loss: 0.026123829185962677, KLD Loss: -20.295543670654297
Reconstruction Loss: 0.025093941017985344, KLD Loss: -19.02946662902832
Reconstruction Loss: 0.02449025586247444, KLD Loss: -21.233612060546875
Reconstruction Loss: 0.024744395166635513, KLD Loss: -23.226810455322266
Reconstruction Loss: 0.02326674573123455, KLD Loss: -18.678220748901367
Reconstruction Loss: 0.02306455746293068, KLD Loss: -20.88372039794922
Reconstruction Loss: 0.024869490414857864, KLD Loss: -22.387271881103516
Reconstruction Loss: 0.02251046895980835, KLD Loss: -19.67197608947754
Reconstruction Loss: 0.023184265941381454, KLD Loss: -22.306175231933594
Reconstruction Loss: 0.02545234188437462, KLD Loss: -20.32428741455078
Reconstruction Loss: 0.022727228701114655, KLD Loss: -19.240802764892578
Reconstruction Loss: 0.02449077181518078, KLD Loss: -20.623939514160156
Reconstruction Loss: 0.02396336756646633, KLD Loss: -20.050397872924805
Reconstruction Loss: 0.0243502389639616, KLD Loss: -18.65647315979004
Reconstruction Loss: 0.024223264306783676, KLD Loss: -19.893081665039062
Reconstruction Loss: 0.021840602159500122, KLD Loss: -20.163719177246094
Reconstruction Loss: 0.02450885996222496, KLD Loss: -18.760263442993164
Reconstruction Loss: 0.023852720856666565, KLD Loss: -20.702573776245117
Reconstruction Loss: 0.024674054235219955, KLD Loss: -20.79537582397461
Reconstruction Loss: 0.030533714219927788, KLD Loss: -20.333824157714844
Reconstruction Loss: 0.025491518899798393, KLD Loss: -21.458606719970703
Reconstruction Loss: 0.022448096424341202, KLD Loss: -20.550697326660156
Reconstruction Loss: 0.022800162434577942, KLD Loss: -18.60382843017578
Reconstruction Loss: 0.025182407349348068, KLD Loss: -21.393238067626953
Reconstruction Loss: 0.023302443325519562, KLD Loss: -21.205320358276367
Reconstruction Loss: 0.02143089473247528, KLD Loss: -20.403823852539062
Reconstruction Loss: 0.02561192773282528, KLD Loss: -18.6588134765625
Reconstruction Loss: 0.021508915349841118, KLD Loss: -22.78156280517578
Reconstruction Loss: 0.024079671129584312, KLD Loss: -20.301254272460938
Reconstruction Loss: 0.023062705993652344, KLD Loss: -20.237281799316406
Reconstruction Loss: 0.024676989763975143, KLD Loss: -19.502548217773438
Reconstruction Loss: 0.02485062927007675, KLD Loss: -21.859996795654297
Reconstruction Loss: 0.02333127334713936, KLD Loss: -20.937334060668945
Reconstruction Loss: 0.02215249463915825, KLD Loss: -21.107582092285156
Reconstruction Loss: 0.022028788924217224, KLD Loss: -19.3206787109375
Reconstruction Loss: 0.024333596229553223, KLD Loss: -18.62642478942871
Reconstruction Loss: 0.022756189107894897, KLD Loss: -20.404247283935547
Reconstruction Loss: 0.024452660232782364, KLD Loss: -18.816089630126953
Reconstruction Loss: 0.02153370901942253, KLD Loss: -19.50099754333496
Reconstruction Loss: 0.023689400404691696, KLD Loss: -20.927745819091797
Reconstruction Loss: 0.022105028852820396, KLD Loss: -18.683740615844727
Reconstruction Loss: 0.02447780966758728, KLD Loss: -20.911645889282227
Reconstruction Loss: 0.02538510225713253, KLD Loss: -20.624706268310547
Reconstruction Loss: 0.02396336756646633, KLD Loss: -18.959718704223633
Reconstruction Loss: 0.0226929672062397, KLD Loss: -19.05691909790039
Reconstruction Loss: 0.023271283134818077, KLD Loss: -21.137828826904297
Reconstruction Loss: 0.023753788322210312, KLD Loss: -18.505237579345703
Reconstruction Loss: 0.025207867845892906, KLD Loss: -20.442203521728516
Reconstruction Loss: 0.023401876911520958, KLD Loss: -21.24573516845703
Reconstruction Loss: 0.02460143342614174, KLD Loss: -21.443225860595703
Reconstruction Loss: 0.023300183936953545, KLD Loss: -21.70233726501465
Reconstruction Loss: 0.023378243669867516, KLD Loss: -21.438074111938477
Reconstruction Loss: 0.022638574242591858, KLD Loss: -18.854923248291016
Reconstruction Loss: 0.03090611658990383, KLD Loss: -20.52790069580078
Reconstruction Loss: 0.021556511521339417, KLD Loss: -20.81793975830078
Reconstruction Loss: 0.024165187031030655, KLD Loss: -20.743106842041016
Reconstruction Loss: 0.02314755693078041, KLD Loss: -21.42822265625
Reconstruction Loss: 0.02283525839447975, KLD Loss: -21.718711853027344
Reconstruction Loss: 0.022243108600378036, KLD Loss: -20.549251556396484
Reconstruction Loss: 0.026819542050361633, KLD Loss: -19.840904235839844
Reconstruction Loss: 0.020656052976846695, KLD Loss: -19.311187744140625
Reconstruction Loss: 0.02636568620800972, KLD Loss: -19.119047164916992
Reconstruction Loss: 0.025124263018369675, KLD Loss: -19.399616241455078
Reconstruction Loss: 0.023867305368185043, KLD Loss: -21.330787658691406
Reconstruction Loss: 0.02499575912952423, KLD Loss: -20.480915069580078
Reconstruction Loss: 0.02269725315272808, KLD Loss: -22.67391014099121
Reconstruction Loss: 0.022666897624731064, KLD Loss: -22.695148468017578
Reconstruction Loss: 0.024469276890158653, KLD Loss: -21.3060302734375
Reconstruction Loss: 0.024576222524046898, KLD Loss: -20.96528434753418
Reconstruction Loss: 0.02437695674598217, KLD Loss: -20.50432014465332
Reconstruction Loss: 0.023569628596305847, KLD Loss: -21.23603057861328
Reconstruction Loss: 0.025310397148132324, KLD Loss: -18.55767822265625
Reconstruction Loss: 0.023913204669952393, KLD Loss: -21.78207015991211
Reconstruction Loss: 0.025620101019740105, KLD Loss: -20.95017433166504
Reconstruction Loss: 0.02355368249118328, KLD Loss: -20.80709457397461
Reconstruction Loss: 0.022241918370127678, KLD Loss: -22.199016571044922
Reconstruction Loss: 0.025647465139627457, KLD Loss: -21.264087677001953
Reconstruction Loss: 0.025537289679050446, KLD Loss: -20.821531295776367
Reconstruction Loss: 0.022785574197769165, KLD Loss: -20.62997817993164
Reconstruction Loss: 0.024772603064775467, KLD Loss: -19.83087730407715
Reconstruction Loss: 0.02137845568358898, KLD Loss: -19.573169708251953
Reconstruction Loss: 0.023540079593658447, KLD Loss: -19.857967376708984
Reconstruction Loss: 0.02394953928887844, KLD Loss: -22.776905059814453
Reconstruction Loss: 0.025306086987257004, KLD Loss: -20.408519744873047
Reconstruction Loss: 0.02538205310702324, KLD Loss: -21.175453186035156
Reconstruction Loss: 0.02508532628417015, KLD Loss: -22.55792999267578
Reconstruction Loss: 0.023193787783384323, KLD Loss: -24.874052047729492
Reconstruction Loss: 0.023148497566580772, KLD Loss: -21.747886657714844
Reconstruction Loss: 0.025146640837192535, KLD Loss: -22.298980712890625
Reconstruction Loss: 0.025078631937503815, KLD Loss: -22.711402893066406
Reconstruction Loss: 0.0227047186344862, KLD Loss: -22.253536224365234
Reconstruction Loss: 0.02402341365814209, KLD Loss: -22.66536521911621
Reconstruction Loss: 0.02651839517056942, KLD Loss: -20.822484970092773
Reconstruction Loss: 0.025844186544418335, KLD Loss: -20.67078971862793
Reconstruction Loss: 0.022155871614813805, KLD Loss: -22.799057006835938
Reconstruction Loss: 0.02482859417796135, KLD Loss: -21.735740661621094
Reconstruction Loss: 0.02277160994708538, KLD Loss: -21.282058715820312
Reconstruction Loss: 0.021723967045545578, KLD Loss: -24.461368560791016
Reconstruction Loss: 0.023672860115766525, KLD Loss: -23.17699432373047
Reconstruction Loss: 0.02329031005501747, KLD Loss: -21.628990173339844
Reconstruction Loss: 0.023291919380426407, KLD Loss: -19.877155303955078
Reconstruction Loss: 0.025748595595359802, KLD Loss: -21.653087615966797
Reconstruction Loss: 0.021963372826576233, KLD Loss: -21.566192626953125
Reconstruction Loss: 0.02368953637778759, KLD Loss: -24.479434967041016
Reconstruction Loss: 0.02389722689986229, KLD Loss: -22.762235641479492
Reconstruction Loss: 0.022632356733083725, KLD Loss: -21.385547637939453
Reconstruction Loss: 0.023248841986060143, KLD Loss: -20.799213409423828
Reconstruction Loss: 0.023083072155714035, KLD Loss: -19.36585235595703
Reconstruction Loss: 0.02507287636399269, KLD Loss: -18.854280471801758
Reconstruction Loss: 0.024047520011663437, KLD Loss: -18.112384796142578
Reconstruction Loss: 0.025075968354940414, KLD Loss: -19.766754150390625
Reconstruction Loss: 0.020873893052339554, KLD Loss: -20.937101364135742
Reconstruction Loss: 0.022951988503336906, KLD Loss: -21.317798614501953
Reconstruction Loss: 0.025092555209994316, KLD Loss: -24.455907821655273
Reconstruction Loss: 0.022582832723855972, KLD Loss: -23.305639266967773
Reconstruction Loss: 0.022877823561429977, KLD Loss: -21.770416259765625
Reconstruction Loss: 0.02325778268277645, KLD Loss: -19.827299118041992
Reconstruction Loss: 0.022663375362753868, KLD Loss: -21.527835845947266
Reconstruction Loss: 0.022137871012091637, KLD Loss: -19.97909164428711
Reconstruction Loss: 0.022964324802160263, KLD Loss: -20.69922637939453
Reconstruction Loss: 0.02279442362487316, KLD Loss: -19.666717529296875
Reconstruction Loss: 0.023924117907881737, KLD Loss: -19.527400970458984
Reconstruction Loss: 0.024440428242087364, KLD Loss: -21.29627227783203
Reconstruction Loss: 0.024166401475667953, KLD Loss: -24.93927764892578
Reconstruction Loss: 0.02001144364476204, KLD Loss: -18.632129669189453
Reconstruction Loss: 0.02337637171149254, KLD Loss: -22.403690338134766
Reconstruction Loss: 0.02414974570274353, KLD Loss: -20.162294387817383
Reconstruction Loss: 0.024530714377760887, KLD Loss: -19.74046516418457
Reconstruction Loss: 0.022602226585149765, KLD Loss: -22.023738861083984
Reconstruction Loss: 0.02330135926604271, KLD Loss: -20.378772735595703
Reconstruction Loss: 0.022935330867767334, KLD Loss: -17.87799072265625
Reconstruction Loss: 0.023271609097719193, KLD Loss: -19.462665557861328
Reconstruction Loss: 0.024729877710342407, KLD Loss: -21.217899322509766
Reconstruction Loss: 0.022901058197021484, KLD Loss: -20.78394317626953
Reconstruction Loss: 0.02215157076716423, KLD Loss: -20.79984474182129
Reconstruction Loss: 0.0257665254175663, KLD Loss: -20.96001625061035
Reconstruction Loss: 0.0230278130620718, KLD Loss: -17.817447662353516
Reconstruction Loss: 0.023501327261328697, KLD Loss: -23.759057998657227
Reconstruction Loss: 0.022747283801436424, KLD Loss: -19.604049682617188
Reconstruction Loss: 0.02170717343688011, KLD Loss: -19.860130310058594
Reconstruction Loss: 0.0252235047519207, KLD Loss: -20.516983032226562
Reconstruction Loss: 0.024310564622282982, KLD Loss: -21.62274742126465
Reconstruction Loss: 0.024678010493516922, KLD Loss: -22.59722137451172
Reconstruction Loss: 0.024516906589269638, KLD Loss: -20.567899703979492
Reconstruction Loss: 0.023708349093794823, KLD Loss: -20.556541442871094
Reconstruction Loss: 0.025186285376548767, KLD Loss: -23.30035972595215
Reconstruction Loss: 0.023729747161269188, KLD Loss: -23.38791847229004
Reconstruction Loss: 0.025078078731894493, KLD Loss: -22.314884185791016
Reconstruction Loss: 0.02255341224372387, KLD Loss: -19.06756019592285
Reconstruction Loss: 0.021564658731222153, KLD Loss: -22.630550384521484
Reconstruction Loss: 0.02134009264409542, KLD Loss: -19.74899673461914
Reconstruction Loss: 0.021061554551124573, KLD Loss: -18.95852279663086
Reconstruction Loss: 0.02318926714360714, KLD Loss: -23.49231719970703
Reconstruction Loss: 0.024829845875501633, KLD Loss: -25.007549285888672
Reconstruction Loss: 0.021515265107154846, KLD Loss: -21.982372283935547
Reconstruction Loss: 0.022901922464370728, KLD Loss: -23.553974151611328
Reconstruction Loss: 0.022357521578669548, KLD Loss: -20.771026611328125
Reconstruction Loss: 0.02489280328154564, KLD Loss: -22.08819007873535
Reconstruction Loss: 0.022628625854849815, KLD Loss: -18.569799423217773
Reconstruction Loss: 0.021558087319135666, KLD Loss: -19.142051696777344
Reconstruction Loss: 0.024345798417925835, KLD Loss: -23.115596771240234
Reconstruction Loss: 0.02212909236550331, KLD Loss: -21.52474021911621
Reconstruction Loss: 0.02119438722729683, KLD Loss: -22.6118221282959
Reconstruction Loss: 0.021362420171499252, KLD Loss: -20.67739486694336
Reconstruction Loss: 0.02352142706513405, KLD Loss: -20.317676544189453
Reconstruction Loss: 0.02283312939107418, KLD Loss: -21.822036743164062
Reconstruction Loss: 0.024541130289435387, KLD Loss: -21.758129119873047
Reconstruction Loss: 0.02393069490790367, KLD Loss: -23.14664077758789
Reconstruction Loss: 0.020724665373563766, KLD Loss: -18.059310913085938
Reconstruction Loss: 0.024641897529363632, KLD Loss: -21.75189781188965
Reconstruction Loss: 0.02426246926188469, KLD Loss: -18.55340576171875
Reconstruction Loss: 0.022519661113619804, KLD Loss: -20.354164123535156
Reconstruction Loss: 0.02327243983745575, KLD Loss: -23.26184844970703
Reconstruction Loss: 0.021465232595801353, KLD Loss: -21.585941314697266
Reconstruction Loss: 0.02027217298746109, KLD Loss: -20.546146392822266
Reconstruction Loss: 0.02491922676563263, KLD Loss: -20.092796325683594
Reconstruction Loss: 0.023962493985891342, KLD Loss: -19.81485366821289
Reconstruction Loss: 0.023806212469935417, KLD Loss: -20.513568878173828
Reconstruction Loss: 0.022935908287763596, KLD Loss: -22.349510192871094
Reconstruction Loss: 0.02139298990368843, KLD Loss: -22.664052963256836
Reconstruction Loss: 0.023246144875884056, KLD Loss: -23.544544219970703
Reconstruction Loss: 0.02251453325152397, KLD Loss: -23.105249404907227
Reconstruction Loss: 0.021361922845244408, KLD Loss: -20.65755844116211
Reconstruction Loss: 0.02364000491797924, KLD Loss: -20.60856056213379
Reconstruction Loss: 0.023686129599809647, KLD Loss: -21.48078727722168
Reconstruction Loss: 0.025328557938337326, KLD Loss: -19.248092651367188
Reconstruction Loss: 0.024501368403434753, KLD Loss: -21.135196685791016
Reconstruction Loss: 0.022850599139928818, KLD Loss: -21.824377059936523
Reconstruction Loss: 0.021233301609754562, KLD Loss: -19.532447814941406
Reconstruction Loss: 0.021499063819646835, KLD Loss: -19.775320053100586
Reconstruction Loss: 0.024937322363257408, KLD Loss: -21.861968994140625
Reconstruction Loss: 0.023644497618079185, KLD Loss: -20.7158260345459
Reconstruction Loss: 0.023640498518943787, KLD Loss: -20.263641357421875
Reconstruction Loss: 0.019805997610092163, KLD Loss: -22.03607177734375
Reconstruction Loss: 0.020554732531309128, KLD Loss: -21.310945510864258
Reconstruction Loss: 0.021213438361883163, KLD Loss: -22.080554962158203
Reconstruction Loss: 0.024126455187797546, KLD Loss: -20.440288543701172
Reconstruction Loss: 0.023545484989881516, KLD Loss: -22.274097442626953
Reconstruction Loss: 0.02503136545419693, KLD Loss: -20.668916702270508
Reconstruction Loss: 0.023094065487384796, KLD Loss: -21.40056800842285
Reconstruction Loss: 0.02264431118965149, KLD Loss: -21.469955444335938
Reconstruction Loss: 0.02346048876643181, KLD Loss: -21.772125244140625
Reconstruction Loss: 0.026898793876171112, KLD Loss: -20.355871200561523
Reconstruction Loss: 0.023323670029640198, KLD Loss: -21.435222625732422
Reconstruction Loss: 0.021244317293167114, KLD Loss: -22.962244033813477
Reconstruction Loss: 0.02340209111571312, KLD Loss: -22.134796142578125
Reconstruction Loss: 0.022818278521299362, KLD Loss: -18.785400390625
Reconstruction Loss: 0.024551233276724815, KLD Loss: -24.35775375366211
Reconstruction Loss: 0.02139490470290184, KLD Loss: -22.98981475830078
Reconstruction Loss: 0.02243630215525627, KLD Loss: -20.92414093017578
Reconstruction Loss: 0.022845640778541565, KLD Loss: -21.541393280029297
Reconstruction Loss: 0.019150860607624054, KLD Loss: -21.323705673217773
Reconstruction Loss: 0.023321878165006638, KLD Loss: -22.540245056152344
Reconstruction Loss: 0.021811842918395996, KLD Loss: -20.873394012451172
Reconstruction Loss: 0.022486720234155655, KLD Loss: -19.767066955566406
Reconstruction Loss: 0.025350680574774742, KLD Loss: -21.928070068359375
Reconstruction Loss: 0.023236943408846855, KLD Loss: -20.265625
Reconstruction Loss: 0.022744527086615562, KLD Loss: -21.563758850097656
Reconstruction Loss: 0.02207886427640915, KLD Loss: -20.497764587402344
Reconstruction Loss: 0.021288655698299408, KLD Loss: -20.47360610961914
Reconstruction Loss: 0.024402853101491928, KLD Loss: -22.37180519104004
Reconstruction Loss: 0.02241583541035652, KLD Loss: -24.387765884399414
Reconstruction Loss: 0.023103371262550354, KLD Loss: -20.66115379333496
Reconstruction Loss: 0.02323266863822937, KLD Loss: -23.626750946044922
Reconstruction Loss: 0.022077366709709167, KLD Loss: -22.790752410888672
Reconstruction Loss: 0.023105351254343987, KLD Loss: -20.97083282470703
Reconstruction Loss: 0.024908144026994705, KLD Loss: -21.063945770263672
Reconstruction Loss: 0.021470442414283752, KLD Loss: -22.981094360351562
Reconstruction Loss: 0.02200477197766304, KLD Loss: -20.916526794433594
Reconstruction Loss: 0.023579981178045273, KLD Loss: -20.6646728515625
Reconstruction Loss: 0.02330731973052025, KLD Loss: -23.171354293823242
Reconstruction Loss: 0.02260035090148449, KLD Loss: -21.11960220336914
Reconstruction Loss: 0.022360973060131073, KLD Loss: -19.915390014648438
Reconstruction Loss: 0.024382926523685455, KLD Loss: -21.835180282592773
Reconstruction Loss: 0.023232651874423027, KLD Loss: -23.622743606567383
Reconstruction Loss: 0.0229570921510458, KLD Loss: -21.05065155029297
Reconstruction Loss: 0.02268344722688198, KLD Loss: -20.71967124938965
Reconstruction Loss: 0.022616062313318253, KLD Loss: -21.424999237060547
Reconstruction Loss: 0.021045099943876266, KLD Loss: -22.80188751220703
Reconstruction Loss: 0.021772071719169617, KLD Loss: -21.10260772705078
Reconstruction Loss: 0.022846974432468414, KLD Loss: -22.182842254638672
Reconstruction Loss: 0.0217073243111372, KLD Loss: -22.01540756225586
Reconstruction Loss: 0.02455274574458599, KLD Loss: -20.599014282226562
Reconstruction Loss: 0.02181614190340042, KLD Loss: -22.387863159179688
Reconstruction Loss: 0.020848631858825684, KLD Loss: -22.18325424194336
Reconstruction Loss: 0.022590508684515953, KLD Loss: -22.047149658203125
Reconstruction Loss: 0.022516723722219467, KLD Loss: -20.90146255493164
Reconstruction Loss: 0.022491877898573875, KLD Loss: -20.82424545288086
Reconstruction Loss: 0.022184979170560837, KLD Loss: -17.94338607788086
Reconstruction Loss: 0.022542133927345276, KLD Loss: -21.68743896484375
Reconstruction Loss: 0.022911090403795242, KLD Loss: -19.56403350830078
Reconstruction Loss: 0.023121638223528862, KLD Loss: -18.825273513793945
Reconstruction Loss: 0.022888196632266045, KLD Loss: -20.616924285888672
Reconstruction Loss: 0.021137434989213943, KLD Loss: -20.809459686279297
Reconstruction Loss: 0.023675698786973953, KLD Loss: -21.943321228027344
Reconstruction Loss: 0.025294996798038483, KLD Loss: -19.024038314819336
Reconstruction Loss: 0.02130054496228695, KLD Loss: -21.28590202331543
Reconstruction Loss: 0.023142216727137566, KLD Loss: -21.382038116455078
Reconstruction Loss: 0.020539093762636185, KLD Loss: -21.58222770690918
Reconstruction Loss: 0.02089143916964531, KLD Loss: -20.845691680908203
Reconstruction Loss: 0.022916598245501518, KLD Loss: -19.421756744384766
Reconstruction Loss: 0.022066891193389893, KLD Loss: -19.14455795288086
Reconstruction Loss: 0.021601980552077293, KLD Loss: -21.090930938720703
Reconstruction Loss: 0.02234020084142685, KLD Loss: -21.43189811706543
Reconstruction Loss: 0.022458938881754875, KLD Loss: -22.251056671142578
Reconstruction Loss: 0.02034665457904339, KLD Loss: -21.81254005432129
Reconstruction Loss: 0.022260820493102074, KLD Loss: -19.14016342163086
Reconstruction Loss: 0.02328943833708763, KLD Loss: -20.828792572021484
Reconstruction Loss: 0.01970618963241577, KLD Loss: -21.51174545288086
Reconstruction Loss: 0.020812634378671646, KLD Loss: -21.612796783447266
Reconstruction Loss: 0.02152658998966217, KLD Loss: -21.972469329833984
Reconstruction Loss: 0.024341881275177002, KLD Loss: -22.60392189025879
Reconstruction Loss: 0.022181343287229538, KLD Loss: -21.599817276000977
Reconstruction Loss: 0.021214600652456284, KLD Loss: -21.837556838989258
Reconstruction Loss: 0.022702863439917564, KLD Loss: -21.090789794921875
Reconstruction Loss: 0.023657899349927902, KLD Loss: -19.684843063354492
Reconstruction Loss: 0.022445229813456535, KLD Loss: -21.80739974975586
Reconstruction Loss: 0.02280706912279129, KLD Loss: -19.411996841430664
Reconstruction Loss: 0.022982999682426453, KLD Loss: -19.73440170288086
Reconstruction Loss: 0.023038450628519058, KLD Loss: -20.323461532592773
Reconstruction Loss: 0.02301945351064205, KLD Loss: -20.171356201171875
Reconstruction Loss: 0.022361136972904205, KLD Loss: -20.736549377441406
Reconstruction Loss: 0.020944029092788696, KLD Loss: -21.428512573242188
Reconstruction Loss: 0.02018124610185623, KLD Loss: -21.421735763549805
Reconstruction Loss: 0.021646633744239807, KLD Loss: -20.276912689208984
Reconstruction Loss: 0.021892530843615532, KLD Loss: -21.427202224731445
Reconstruction Loss: 0.022431563585996628, KLD Loss: -19.609649658203125
Reconstruction Loss: 0.02455117553472519, KLD Loss: -20.056041717529297
Reconstruction Loss: 0.02463267743587494, KLD Loss: -19.96560287475586
Reconstruction Loss: 0.023305905982851982, KLD Loss: -23.667743682861328
Reconstruction Loss: 0.021696388721466064, KLD Loss: -21.81732940673828
Reconstruction Loss: 0.0223090797662735, KLD Loss: -23.859167098999023
Reconstruction Loss: 0.023263482376933098, KLD Loss: -18.79845428466797
Reconstruction Loss: 0.024395838379859924, KLD Loss: -18.876256942749023
Reconstruction Loss: 0.024460209533572197, KLD Loss: -20.77930450439453
Reconstruction Loss: 0.024020632728934288, KLD Loss: -22.2222957611084
Reconstruction Loss: 0.022229580208659172, KLD Loss: -23.84653663635254
Reconstruction Loss: 0.02059246599674225, KLD Loss: -23.747262954711914
Reconstruction Loss: 0.02163245528936386, KLD Loss: -21.07118034362793
Reconstruction Loss: 0.023856526240706444, KLD Loss: -21.882829666137695
Reconstruction Loss: 0.022879909723997116, KLD Loss: -19.195981979370117
Reconstruction Loss: 0.022427110001444817, KLD Loss: -22.942472457885742
Reconstruction Loss: 0.025030910968780518, KLD Loss: -20.850746154785156
Reconstruction Loss: 0.02331649139523506, KLD Loss: -22.259292602539062
Reconstruction Loss: 0.022836757823824883, KLD Loss: -22.161102294921875
Reconstruction Loss: 0.020487096160650253, KLD Loss: -22.493526458740234
Reconstruction Loss: 0.0249621644616127, KLD Loss: -20.756546020507812
Reconstruction Loss: 0.021035075187683105, KLD Loss: -20.330244064331055
Reconstruction Loss: 0.02286410890519619, KLD Loss: -21.67593002319336
Reconstruction Loss: 0.02183534950017929, KLD Loss: -21.246654510498047
Reconstruction Loss: 0.02203953266143799, KLD Loss: -20.129302978515625
Reconstruction Loss: 0.021501338109374046, KLD Loss: -20.39573860168457
Reconstruction Loss: 0.023554876446723938, KLD Loss: -21.901866912841797
Reconstruction Loss: 0.02313942275941372, KLD Loss: -21.788888931274414
Reconstruction Loss: 0.02280576527118683, KLD Loss: -21.32569694519043
Reconstruction Loss: 0.01997598260641098, KLD Loss: -19.624126434326172
Reconstruction Loss: 0.022426385432481766, KLD Loss: -19.6765193939209
Reconstruction Loss: 0.02496958151459694, KLD Loss: -20.62252426147461
Reconstruction Loss: 0.021371297538280487, KLD Loss: -21.62911605834961
Reconstruction Loss: 0.022384043782949448, KLD Loss: -20.65768051147461
Reconstruction Loss: 0.02185431681573391, KLD Loss: -22.073894500732422
Reconstruction Loss: 0.023472150787711143, KLD Loss: -21.91072654724121
Reconstruction Loss: 0.02264251932501793, KLD Loss: -19.86001205444336
Reconstruction Loss: 0.021267712116241455, KLD Loss: -21.535032272338867
Reconstruction Loss: 0.02523806318640709, KLD Loss: -20.595252990722656
Reconstruction Loss: 0.020733321085572243, KLD Loss: -19.159666061401367
Reconstruction Loss: 0.02248726412653923, KLD Loss: -21.684280395507812
Reconstruction Loss: 0.02316717803478241, KLD Loss: -18.835918426513672
Reconstruction Loss: 0.02146216295659542, KLD Loss: -21.4243221282959
Reconstruction Loss: 0.020654350519180298, KLD Loss: -20.325021743774414
Reconstruction Loss: 0.0228266604244709, KLD Loss: -22.063661575317383
Reconstruction Loss: 0.02805745229125023, KLD Loss: -21.415578842163086
Reconstruction Loss: 0.021878233179450035, KLD Loss: -19.894447326660156
Reconstruction Loss: 0.020743075758218765, KLD Loss: -20.755020141601562
Reconstruction Loss: 0.02261517010629177, KLD Loss: -18.97875213623047
Reconstruction Loss: 0.022284016013145447, KLD Loss: -20.53261947631836
Reconstruction Loss: 0.0228856410831213, KLD Loss: -20.339317321777344
